#integration threshold:    3.00 TeV
#Crab flux > int. thresh:  3.152e-12
#redshift:                 0.0000
#minimum-transit-coverage: 0.50
# MJD start  MJD stop  flux+/-err [cm^-2 s^-1]  flux+/-err [CU]  transits  index  cut-off   TS(bkg)
57150.2222  57150.4715   -2.819e-13  2.000e-12   -0.089  0.635    1.000    1.60       6.0    0.02
57151.2194  57151.4688    5.160e-13  1.462e-12    0.164  0.464    1.000    1.60       6.0    0.13
57152.2167  57152.4660   -2.020e-12  1.468e-12   -0.641  0.466    1.000    1.60       6.0    1.96
57153.2139  57153.4632    2.253e-12  1.885e-12    0.715  0.598    1.000    1.60       6.0    1.68
57154.2111  57154.4604    6.373e-13  1.416e-12    0.202  0.449    0.987    1.60       6.0    0.22
57155.2083  57155.4576   -2.577e-13  1.841e-12   -0.082  0.584    0.982    1.60       6.0    0.02
57156.2056  57156.4549    1.796e-12  1.644e-12    0.570  0.522    1.000    1.60       6.0    1.45
57157.2028  57157.4521    2.028e-12  1.719e-12    0.644  0.545    1.000    1.60       6.0    1.61
57158.2000  57158.4493    7.712e-13  1.818e-12    0.245  0.577    1.000    1.60       6.0    0.19
57159.1972  57159.4465    5.078e-12  1.885e-12    1.611  0.598    0.971    1.60       6.0   10.45
57160.1951  57160.4444    2.622e-12  1.878e-12    0.832  0.596    1.000    1.60       6.0    2.34
57161.1924  57161.4417    7.628e-13  1.345e-12    0.242  0.427    1.000    1.60       6.0    0.37
57162.1896  57162.4389    3.122e-12  1.766e-12    0.991  0.560    1.000    1.60       6.0    3.94
57163.1868  57163.4361    2.487e-12  1.686e-12    0.789  0.535    1.000    1.60       6.0    2.68
57164.1840  57164.4333   -1.870e-13  1.629e-12   -0.059  0.517    1.000    1.60       6.0    0.02
57165.1813  57165.4306    3.895e-12  1.827e-12    1.236  0.580    1.000    1.60       6.0    6.05
57167.1771  57167.4250    7.490e-13  1.501e-12    0.238  0.476    0.921    1.60       6.0    0.28
57168.1729  57168.4222   -8.632e-13  1.517e-12   -0.274  0.481    1.000    1.60       6.0    0.41
57169.1701  57169.4194    2.782e-12  1.702e-12    0.883  0.540    1.000    1.60       6.0    3.57
57171.1646  57171.4139   -1.015e-12  1.920e-12   -0.322  0.609    1.000    1.60       6.0    0.34
57172.1618  57172.4111    3.655e-13  1.525e-12    0.116  0.484    1.000    1.60       6.0    0.06
57173.1590  57173.4083   -1.314e-12  1.615e-12   -0.417  0.512    0.989    1.60       6.0    0.71
57174.1562  57174.4056    2.782e-13  1.085e-12    0.088  0.344    0.993    1.60       6.0    0.07
57175.1542  57175.4035   -2.733e-13  1.518e-12   -0.087  0.482    0.983    1.60       6.0    0.04
57176.1514  57176.4007    3.702e-13  1.397e-12    0.117  0.443    1.000    1.60       6.0    0.07
57177.1486  57177.3979    1.621e-12  1.847e-12    0.514  0.586    0.968    1.60       6.0    0.87
57178.1458  57178.3951    8.269e-13  1.516e-12    0.262  0.481    1.000    1.60       6.0    0.33
57179.1431  57179.3924    6.004e-13  1.317e-12    0.191  0.418    0.985    1.60       6.0    0.23
57180.1403  57180.3896    6.720e-13  1.827e-12    0.213  0.580    1.000    1.60       6.0    0.14
57181.1375  57181.3868    5.387e-14  1.311e-12    0.017  0.416    0.977    1.60       6.0    0.00
57182.1347  57182.3840   -1.889e-13  1.664e-12   -0.060  0.528    0.979    1.60       6.0    0.02
57183.1319  57183.3812    6.564e-13  1.520e-12    0.208  0.482    1.000    1.60       6.0    0.20
57184.1292  57184.3785   -6.320e-13  1.396e-12   -0.201  0.443    0.994    1.60       6.0    0.25
